frame,y
549.0,-0.04407185628742515
550.0,-0.04
551.0,-0.03904191616766467
552.0,-0.034491017964071856
553.0,-0.03161676646706587
554.0,-0.028023952095808383
555.0,-0.02658682634730539
556.0,-0.019880239520958083
557.0,-0.017964071856287425
558.0,-0.01532934131736527
559.0,-0.013173652694610778
560.0,-0.01125748502994012
561.0,-0.007664670658682635
562.0,-0.006467065868263473
563.0,-0.0026347305389221557
564.0,0.000718562874251497
565.0,0.00407185628742515
566.0,0.007425149700598803
567.0,0.007425149700598803
568.0,0.008862275449101797
569.0,0.012694610778443114
570.0,0.013173652694610778
571.0,0.017005988023952097
572.0,0.025149700598802394
573.0,0.027065868263473052
574.0,0.030419161676646708
577.0,0.037125748502994015
580.0,0.04215568862275449
583.0,0.04694610778443114
586.0,0.054610778443113774
590.0,0.057724550898203594
593.0,0.06251497005988024
597.0,0.040239520958083835
599.0,0.02898203592814371
600.0,0.015089820359281437
601.0,0.017964071856287425
602.0,0.014131736526946107
603.0,0.019401197604790418
604.0,0.018922155688622756
605.0,0.022035928143712576
606.0,0.01748502994011976
608.0,0.025868263473053894
609.0,0.02682634730538922
610.0,0.022994011976047904
